Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,1,0,0,0,0,0,0,0,1
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0
TENTATIVA DE HOMICÍDIO,0,0,0,0,0,0,0,0,0,0,0,0,0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0
LESÃO CORPORAL DOLOSA,22,6,15,12,16,7,13,14,13,14,20,13,165
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,2,6,7,5,5,10,2,8,11,6,4,9,75
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,0,1,0,0,0,1,0,0,2
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTAL DE ESTUPRO (4),0,1,0,0,1,0,0,0,0,1,0,1,4
ESTUPRO,0,0,0,0,0,0,0,0,0,0,0,0,0
ESTUPRO DE VULNERÁVEL,0,1,0,0,1,0,0,0,0,1,0,1,4
TOTAL DE ROUBO - OUTROS (1),26,25,30,16,18,22,24,23,14,26,23,33,280
ROUBO - OUTROS,25,25,30,16,17,21,23,20,14,26,23,33,273
ROUBO DE VEÍCULO,2,6,2,2,6,3,6,9,6,5,3,4,54
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0
ROUBO DE CARGA,1,0,0,0,1,1,1,3,0,0,0,0,7
FURTO - OUTROS,68,59,56,42,76,46,69,57,64,66,55,45,703
FURTO DE VEÍCULO,42,29,38,43,48,60,55,37,36,40,49,31,508
