Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,0,0,1,1,0,0,1,0,0,0,3
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,0,0,1,1,0,0,1,0,0,0,3
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,3,1,0,0,0,0,0,0,0,0,0,4
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0
TENTATIVA DE HOMICÍDIO,1,0,0,0,0,0,0,0,0,0,0,0,1
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0
LESÃO CORPORAL DOLOSA,17,15,23,12,4,8,11,15,8,11,9,11,144
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,7,1,11,12,16,4,6,1,6,14,4,7,89
LESÃO CORPORAL CULPOSA - OUTRAS,0,5,0,0,0,0,0,1,0,0,0,0,6
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,1,0,1
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,1,0,1
TOTAL DE ESTUPRO (4),1,0,0,1,0,0,0,1,0,0,0,0,3
TOTAL DE ROUBO - OUTROS (1),111,90,55,93,71,73,66,52,62,35,47,46,801
ROUBO DE VEÍCULO,22,41,50,22,26,11,21,13,13,16,14,13,262
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0
ROUBO DE CARGA,2,0,0,2,1,0,1,0,0,1,0,0,7
FURTO - OUTROS,96,90,81,95,67,72,85,78,45,68,71,61,909
FURTO DE VEÍCULO,28,38,49,25,21,42,25,31,23,23,17,11,333
