Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,0,0,0,0,0,0,0,0,1,0,1
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,0,0,0,0,0,0,0,0,2,0,2
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,1,2,0,0,0,0,0,3
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0
TENTATIVA DE HOMICÍDIO,0,0,0,0,1,0,0,0,0,0,0,0,1
LESÃO CORPORAL DOLOSA,11,9,13,8,4,9,10,14,15,9,12,21,135
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,5,5,13,2,6,5,7,11,10,9,9,2,84
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,1,0,0,0,1,0,0,0,1,3
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTAL DE ESTUPRO (4),1,0,0,3,1,1,0,0,0,1,0,0,7
TOTAL DE ROUBO - OUTROS (1),39,51,54,40,39,43,40,35,56,25,41,40,503
ROUBO DE VEÍCULO,13,8,4,13,16,10,8,14,24,11,19,7,147
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0
ROUBO DE CARGA,0,0,0,1,0,0,0,0,0,0,0,0,1
FURTO - OUTROS,52,63,72,76,63,43,50,50,62,68,60,74,733
FURTO DE VEÍCULO,19,19,20,30,42,27,29,25,27,28,31,18,315
