Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,0,1,1,0,2,1,0,0,0,1,6.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,1,0,1,1,1,2,1,0,1,0,2,10.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,1,1,1,0,1,1,1,0,6.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,0,2,0,0,0,1,2,0,0,0,0,3,8.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,40,30,24,51,32,26,30,40,35,28,30,50,416.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,55,21,54,42,49,50,31,53,49,46,45,41,536.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,4,4,2,1,3,3,4,7,28.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),0,0,1,0,3,0,0,0,0,1,0,1,6.0
TOTAL DE ROUBO - OUTROS (1),198,236,259,217,263,288,226,206,234,189,216,202,2.734
ROUBO DE VEÍCULO,39,43,43,45,41,58,48,44,46,31,39,35,512.0
ROUBO A BANCO,0,1,0,2,0,0,1,4,0,1,0,1,10.0
ROUBO DE CARGA,0,2,2,0,3,1,4,4,2,0,3,2,23.0
FURTO - OUTROS,241,239,231,220,282,300,306,325,276,291,262,322,3.295
FURTO DE VEÍCULO,104,105,116,115,127,109,138,103,120,138,104,106,1.385
