Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,2,1,0,0,0,0,0,1,0,0,4.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,2,1,0,0,0,0,0,1,0,0,4.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,2,0,0,0,0,0,0,0,0,1,3.0
HOMICÍDIO CULPOSO OUTROS,0,0,1,0,0,0,2,0,1,0,0,0,4.0
TENTATIVA DE HOMICÍDIO,1,0,0,1,1,2,0,1,0,0,0,2,8.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,36,27,44,33,35,32,39,41,27,30,30,22,396.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,43,54,53,73,60,51,59,51,61,52,46,54,657.0
LESÃO CORPORAL CULPOSA - OUTRAS,2,2,5,2,0,0,1,1,1,0,0,2,16.0
LATROCÍNIO,0,0,0,1,0,0,0,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,1,0,0,0,0,0,0,0,0,1.0
TOTAL DE ESTUPRO (4),0,0,0,1,0,0,0,0,0,1,0,0,2.0
TOTAL DE ROUBO - OUTROS (1),171,144,184,184,168,187,186,176,166,165,158,132,2.021
ROUBO DE VEÍCULO,22,28,33,36,33,33,33,24,25,23,29,34,353.0
ROUBO A BANCO,0,1,1,0,0,0,1,0,0,0,0,0,3.0
ROUBO DE CARGA,3,3,2,4,2,2,5,7,3,4,2,2,39.0
FURTO - OUTROS,210,211,219,262,201,231,270,253,222,226,223,205,2.733
FURTO DE VEÍCULO,103,121,136,131,118,111,100,119,74,102,65,51,1.231
