Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,0,0,0,1,1,0,0,1,0,1,4.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,0,0,0,1,1,0,0,1,0,1,4.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,1,0,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,1,0,0,0,0,0,0,1.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,2,0,1,0,0,0,0,1,1,1,6.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,1,1,0,0,0,0,0,0,0,0,0,0,2.0
LESÃO CORPORAL DOLOSA,17,27,30,27,32,30,22,32,25,28,19,23,312.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,36,34,27,39,26,29,22,39,40,51,26,41,410.0
LESÃO CORPORAL CULPOSA - OUTRAS,1,1,1,2,3,0,0,2,0,0,2,1,13.0
LATROCÍNIO,0,0,0,0,0,0,0,0,1,0,0,0,1.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,1,0,0,0,1.0
TOTAL DE ESTUPRO (4),0,0,1,0,1,1,3,0,1,0,0,0,7.0
TOTAL DE ROUBO - OUTROS (1),145,133,170,170,163,147,155,153,136,148,120,115,1.755
ROUBO DE VEÍCULO,22,27,32,26,24,25,23,20,14,23,17,14,267.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,1,1,1,3.0
ROUBO DE CARGA,0,1,0,0,0,1,3,2,1,1,0,4,13.0
FURTO - OUTROS,182,254,191,260,297,260,273,256,214,232,202,197,2.818
FURTO DE VEÍCULO,68,48,58,51,51,47,48,42,46,55,35,28,577.0
