Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,0,0,1,0,0,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,0,0,1,0,0,0,0,0,0,0,1.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,0,0,0,1,0,0,1,1,0,0,1,5.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,0,1,1,1,0,0,0,0,0,1,0,0,4.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,14,22,22,20,15,26,22,15,19,17,21,28,241.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,8,9,17,7,11,12,11,16,14,16,16,10,147.0
LESÃO CORPORAL CULPOSA - OUTRAS,2,1,0,1,1,1,3,2,0,3,1,1,16.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),0,1,1,0,0,1,0,2,0,1,0,3,9.0
ESTUPRO,0,0,0,0,0,0,0,1,0,1,0,0,2.0
ESTUPRO DE VULNERÁVEL,0,1,1,0,0,1,0,1,0,0,0,3,7.0
TOTAL DE ROUBO - OUTROS (1),184,133,195,166,219,220,199,142,190,170,200,220,2.238
ROUBO - OUTROS,183,133,191,163,218,217,198,139,189,169,197,217,2.214
ROUBO DE VEÍCULO,13,10,12,8,17,9,6,6,8,7,16,11,123.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,1,0,4,3,1,3,1,3,1,1,3,3,24.0
FURTO - OUTROS,267,221,258,223,250,230,248,250,274,287,322,324,3.154
FURTO DE VEÍCULO,28,22,26,23,28,20,25,17,22,23,22,22,278.0
