Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,0,0,0,1,0,0,0,1,0,0,2.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,0,0,0,1,0,0,0,1,0,0,2.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,1,2,1,0,0,0,0,0,0,1,5.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,2,0,0,0,0,0,0,2.0
TENTATIVA DE HOMICÍDIO,0,0,2,0,1,0,1,0,1,2,0,0,7.0
LESÃO CORPORAL DOLOSA,27,18,34,30,24,38,38,26,25,34,22,32,348.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,27,35,40,38,36,39,32,54,23,37,43,46,450.0
LESÃO CORPORAL CULPOSA - OUTRAS,1,1,1,0,1,6,1,2,0,1,0,1,15.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),1,0,1,0,0,1,1,0,0,0,1,0,5.0
TOTAL DE ROUBO - OUTROS (1),105,144,148,171,138,144,130,133,146,152,128,116,1655.0
ROUBO DE VEÍCULO,25,30,40,30,20,27,15,25,20,25,27,25,309.0
ROUBO A BANCO,1,1,0,0,0,0,0,0,0,0,0,0,2.0
ROUBO DE CARGA,0,4,5,3,4,3,3,0,3,2,5,0,32.0
FURTO - OUTROS,250,212,150,183,281,244,260,268,269,287,228,265,2897.0
FURTO DE VEÍCULO,64,53,41,66,45,71,47,44,40,40,37,31,579.0
