Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,1,1,0,0,1,0,1,0,2,0,1,7.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,1,1,0,0,1,0,1,0,3,0,1,8.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,1,0,0,0,0,0,1,1,0,2,0,6.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,2,0,1,0,0,0,0,1,0,0,1,1,6.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,22,17,28,40,24,29,27,27,31,37,28,30,340.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,39,31,44,41,33,31,36,51,27,52,37,53,475.0
LESÃO CORPORAL CULPOSA - OUTRAS,0,1,0,1,1,4,3,0,11,2,1,3,27.0
LATROCÍNIO,0,0,0,0,0,0,1,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,1,0,0,0,0,0,1.0
TOTAL DE ESTUPRO (4),0,0,0,0,0,0,1,0,0,0,0,0,1.0
TOTAL DE ROUBO - OUTROS (1),189,153,203,213,171,161,191,183,204,231,163,236,2298.0
ROUBO DE VEÍCULO,44,29,34,35,37,23,44,26,36,33,26,35,402.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,1,1.0
ROUBO DE CARGA,0,1,0,0,3,3,1,2,2,1,1,2,16.0
FURTO - OUTROS,186,152,143,150,156,126,163,215,202,235,198,270,2196.0
FURTO DE VEÍCULO,179,118,115,96,127,90,96,107,95,102,83,106,1314.0
