Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,0,0,0,0,0,0,0,1,0,0,1.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,0,0,0,0,0,0,0,1,0,0,1.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,1,1,0,0,0,0,0,0,0,0,1,3.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,1,0,0,0,0,0,0,0,1.0
TENTATIVA DE HOMICÍDIO,0,0,0,0,0,0,0,0,0,0,0,1,1.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,18,13,11,33,27,29,24,41,12,31,40,41,320.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,7,2,4,10,8,5,11,14,16,4,10,11,102.0
LESÃO CORPORAL CULPOSA - OUTRAS,1,0,2,0,1,1,0,0,3,2,0,0,10.0
LATROCÍNIO,1,0,0,0,0,0,0,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM LATROCÍNIO,1,0,0,0,0,0,0,0,0,0,0,0,1.0
TOTAL DE ESTUPRO (4),0,1,1,0,1,1,0,1,0,1,0,1,7.0
ESTUPRO,0,0,0,0,1,1,0,1,0,0,0,1,4.0
ESTUPRO DE VULNERÁVEL,0,1,1,0,0,0,0,0,0,1,0,0,3.0
TOTAL DE ROUBO - OUTROS (1),99,88,66,81,83,87,85,131,131,135,118,149,1.253
ROUBO - OUTROS,97,87,66,80,81,86,84,131,131,134,117,149,1.243
ROUBO DE VEÍCULO,9,2,4,5,5,5,7,10,7,5,10,15,84.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,2,1,0,1,2,1,1,0,0,1,1,0,10.0
FURTO - OUTROS,106,159,127,117,158,142,160,172,183,233,219,203,1.979
FURTO DE VEÍCULO,27,22,20,18,31,25,22,23,35,47,35,26,331.0
