Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,1,1,0,0,0,0,0,0,0,0,0,2.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,1,1,0,0,0,0,0,0,0,0,0,2.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,1,0,0,0,0,0,0,0,0,0,0,2.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,2,0,0,1,0,0,0,0,0,0,0,0,3.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,16,25,21,30,22,15,27,20,13,18,23,27,257.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,10,17,8,12,13,10,6,14,10,17,13,8,138.0
LESÃO CORPORAL CULPOSA - OUTRAS,8,2,0,1,1,2,3,2,0,3,0,8,30.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),1,0,1,0,0,1,0,0,1,1,2,1,8.0
ESTUPRO,1,0,0,0,0,0,0,0,0,0,0,1,2.0
ESTUPRO DE VULNERÁVEL,0,0,1,0,0,1,0,0,1,1,2,0,6.0
TOTAL DE ROUBO - OUTROS (1),57,91,92,118,129,99,94,87,88,114,112,109,1190.0
ROUBO - OUTROS,57,91,92,116,129,99,93,86,88,113,111,108,1183.0
ROUBO DE VEÍCULO,5,6,3,3,4,8,9,5,5,9,4,9,70.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,0,0,0,2,0,0,1,1,0,1,1,1,7.0
FURTO - OUTROS,201,303,273,257,279,271,294,312,284,288,300,239,3301.0
FURTO DE VEÍCULO,31,26,38,38,34,23,37,34,28,32,30,24,375.0
