Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,0,1,0,0,1,0,0,0,1,0,3.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,0,1,0,0,1,0,0,0,1,0,3.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,1,0,1,0,1,0,0,1,3,1,1,9.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,1,0,0,0,0,0,0,0,0,1.0
TENTATIVA DE HOMICÍDIO,0,0,1,0,1,1,2,0,0,1,0,2,8.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,29,34,38,34,32,33,23,22,38,33,33,38,387.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,14,21,24,23,20,26,20,20,22,19,14,15,238.0
LESÃO CORPORAL CULPOSA - OUTRAS,1,2,1,0,2,1,0,1,0,2,2,2,14.0
LATROCÍNIO,1,0,0,0,0,0,0,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM LATROCÍNIO,1,0,0,0,0,0,0,0,0,0,0,0,1.0
TOTAL DE ESTUPRO (4),3,3,2,3,4,0,2,2,2,1,0,4,26.0
ESTUPRO,1,3,1,1,1,0,1,0,0,1,0,1,10.0
ESTUPRO DE VULNERÁVEL,2,0,1,2,3,0,1,2,2,0,0,3,16.0
TOTAL DE ROUBO - OUTROS (1),271,331,301,208,192,223,242,267,259,269,292,295,3150.0
ROUBO - OUTROS,271,331,300,208,192,222,242,264,259,269,292,294,3144.0
ROUBO DE VEÍCULO,6,4,2,3,3,4,3,4,2,7,3,2,43.0
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
ROUBO DE CARGA,0,0,1,0,0,1,0,3,0,0,0,1,6.0
FURTO - OUTROS,694,852,939,705,715,717,713,799,812,689,775,778,9188.0
FURTO DE VEÍCULO,60,47,46,50,46,35,52,59,38,57,60,23,573.0
