Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,0,0,0,0,1,1,0,0,0,1,3.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,0,0,0,0,1,1,0,0,0,1,3.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,1,0,0,0,0,0,1.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,1,0,0,0,0,0,1.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,0,2,0,0,1,0,0,1,0,0,0,5.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,1,0,0,0,0,0,0,0,1.0
TENTATIVA DE HOMICÍDIO,0,2,0,0,1,0,1,0,1,0,0,0,5.0
LESÃO CORPORAL DOLOSA,26,36,38,31,21,24,35,29,18,28,36,36,358.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,27,18,43,24,38,33,42,30,18,15,20,27,335.0
LESÃO CORPORAL CULPOSA - OUTRAS,12,17,0,0,2,1,0,0,0,0,0,4,36.0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),3,4,4,1,2,0,1,2,0,2,2,2,23.0
ESTUPRO,...,...,...,...,...,...,...,...,...,...,...,...,2.0
TOTAL DE ROUBO - OUTROS (1),174,229,148,149,164,157,165,196,163,162,190,159,2.056
ROUBO - OUTROS,...,...,...,...,...,...,...,...,...,...,...,...,188.0
ROUBO DE VEÍCULO,23,32,22,22,26,24,31,26,21,34,30,27,318.0
ROUBO A BANCO,1,1,0,1,2,1,0,1,1,0,1,0,9.0
ROUBO DE CARGA,1,1,1,1,1,1,1,1,0,0,1,1,10.0
FURTO - OUTROS,357,692,376,419,414,377,495,438,443,441,487,330,5.269
FURTO DE VEÍCULO,110,126,139,101,103,93,124,88,99,110,107,57,1.257
