Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0.0,1.0,0,1,0,2,0,0,0,1,0,5.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0.0,1.0,0,1,0,2,0,0,0,1,0,5.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,0.0,1.0,0,0,1,0,0,0,0,0,0,3.0
HOMICÍDIO CULPOSO OUTROS,0,0.0,0.0,0,0,0,0,0,0,0,1,0,1.0
TENTATIVA DE HOMICÍDIO,0,0.0,0.0,1,0,0,1,0,0,0,0,1,3.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0.0,0.0,0,0,0,0,0,0,0,0,1,1.0
LESÃO CORPORAL DOLOSA,22,27.0,36.0,22,26,28,35,15,20,21,24,28,304.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,22,18.0,26.0,11,15,25,23,21,13,41,15,16,246.0
LESÃO CORPORAL CULPOSA - OUTRAS,1,3.0,4.0,6,7,1,0,0,0,0,0,1,23.0
LATROCÍNIO,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0
TOTAL DE ESTUPRO (4),3,2.0,1.0,2,1,2,0,1,2,1,2,0,17.0
ESTUPRO,2,1.0,1.0,1,1,0,0,0,0,1,1,0,8.0
ESTUPRO DE VULNERÁVEL,1,1.0,0.0,1,0,2,0,1,2,0,1,0,9.0
TOTAL DE ROUBO - OUTROS (1),141,453.0,367.0,146,150,138,202,186,182,219,191,228,2.603
ROUBO - OUTROS,139,453.0,366.0,145,148,137,201,186,180,219,191,226,2.591
ROUBO DE VEÍCULO,9,12.0,6.0,10,4,11,8,8,8,9,12,20,117.0
ROUBO A BANCO,0,0.0,0.0,0,1,1,0,0,0,0,0,0,2.0
ROUBO DE CARGA,2,0.0,1.0,1,1,0,1,0,2,0,0,2,10.0
FURTO - OUTROS,514,2.047,1.541,481,606,506,496,536,535,503,508,482,8.755
FURTO DE VEÍCULO,93,92.0,79.0,83,68,49,42,48,52,56,42,34,738.0
