Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,0,1,0,0,1,0,0,2,0,0,4.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,0,1,0,0,1,0,0,2,0,0,4.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,1,1,1,0,2,0,1,3,2,0,2,1,14.0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0.0
TENTATIVA DE HOMICÍDIO,1,1,3,2,0,0,1,0,0,1,0,1,10.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,37,29,39,39,32,25,29,39,36,32,29,21,387.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,18,27,40,28,34,30,40,48,47,46,20,36,414.0
LESÃO CORPORAL CULPOSA - OUTRAS,2,2,5,2,5,1,2,3,4,1,1,2,30.0
LATROCÍNIO,0,0,0,1,0,0,0,0,0,1,0,0,2.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,1,0,0,0,0,0,1,0,0,2.0
TOTAL DE ESTUPRO (4),0,1,0,0,0,0,2,0,1,1,1,2,8.0
TOTAL DE ROUBO - OUTROS (1),149,135,181,180,212,167,188,194,148,172,182,148,2.056
ROUBO DE VEÍCULO,47,37,65,48,54,52,43,54,33,42,35,22,532.0
ROUBO A BANCO,1,0,0,0,1,0,0,0,1,0,2,0,5.0
ROUBO DE CARGA,1,0,1,3,2,0,0,2,1,2,1,3,16.0
FURTO - OUTROS,323,302,300,321,346,319,298,317,250,289,262,245,3.572
FURTO DE VEÍCULO,240,203,199,202,247,241,151,223,173,130,147,73,2.229
