Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),2,2,3,1,3,2,0,1,0,0,1,2,17.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),2,2,3,2,3,2,0,1,0,0,1,2,18.0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0.0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,1,3,2,0,0,0,0,1,2,9.0
HOMICÍDIO CULPOSO OUTROS,0,0,2,0,0,0,0,0,1,0,0,0,3.0
TENTATIVA DE HOMICÍDIO,0,2,2,1,2,2,2,2,3,1,0,0,17.0
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0.0
LESÃO CORPORAL DOLOSA,26,54,28,40,37,26,31,34,25,40,39,33,413.0
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,40,60,43,46,49,51,52,61,73,68,68,53,664.0
LESÃO CORPORAL CULPOSA - OUTRAS,7,0,1,2,4,2,8,3,5,1,3,1,37.0
LATROCÍNIO,0,0,1,0,1,0,1,0,0,1,0,0,4.0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,1,0,1,0,1,0,0,1,0,0,4.0
TOTAL DE ESTUPRO (4),0,1,0,2,0,0,1,0,0,3,1,0,8.0
TOTAL DE ROUBO - OUTROS (1),214,228,269,243,279,230,227,246,267,290,234,263,2.99
ROUBO DE VEÍCULO,32,29,53,53,46,43,45,41,52,63,59,46,562.0
ROUBO A BANCO,1,0,2,0,0,0,0,0,0,0,0,0,3.0
ROUBO DE CARGA,1,1,0,0,5,0,1,0,1,0,0,2,11.0
FURTO - OUTROS,296,292,313,296,372,246,333,401,355,377,364,385,4.03
FURTO DE VEÍCULO,140,171,136,169,146,140,185,193,166,194,169,131,1.94
