Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),1,0,0,0,0,0,0,0,0,0,0,0,1
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),1,0,0,0,0,0,0,0,0,0,0,0,1
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0
TENTATIVA DE HOMICÍDIO,0,0,0,0,0,0,0,0,0,0,0,1,1
LESÃO CORPORAL SEGUIDA DE MORTE,0,0,0,0,0,0,0,0,0,0,0,0,0
LESÃO CORPORAL DOLOSA,9,14,13,4,13,11,8,9,10,14,11,9,125
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,6,6,7,2,1,3,6,3,4,3,2,3,46
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,0,0,0,0,0,0,0,0,0,0,0
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTAL DE ESTUPRO (4),1,2,1,0,0,0,1,0,0,1,0,1,7
ESTUPRO,0,1,1,0,0,0,0,0,0,0,0,0,2
ESTUPRO DE VULNERÁVEL,1,1,0,0,0,0,1,0,0,1,0,1,5
TOTAL DE ROUBO - OUTROS (1),53,50,37,40,25,23,30,22,23,30,28,35,396
ROUBO - OUTROS,52,48,37,40,24,23,30,22,23,30,28,35,392
ROUBO DE VEÍCULO,8,5,3,8,5,5,3,6,8,7,1,11,70
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0
ROUBO DE CARGA,1,2,0,0,1,0,0,0,0,0,0,0,4
FURTO - OUTROS,44,40,38,43,49,61,44,61,69,53,59,45,606
FURTO DE VEÍCULO,24,44,59,42,40,30,33,42,41,51,45,26,477
