Natureza,Janeiro,Fevereiro,Marco,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
HOMICÍDIO DOLOSO (2),0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO (3),0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM HOMICÍDIO DOLOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO POR ACIDENTE DE TRÂNSITO,0,0,0,0,0,0,0,0,0,0,0,0,0
HOMICÍDIO CULPOSO OUTROS,0,0,0,0,0,0,0,0,0,0,0,0,0
TENTATIVA DE HOMICÍDIO,0,1,1,2,1,1,0,0,0,0,0,0,6
LESÃO CORPORAL DOLOSA,13,13,15,12,9,19,3,9,24,11,10,11,149
LESÃO CORPORAL CULPOSA POR ACIDENTE DE TRÂNSITO,14,11,13,9,13,9,3,10,9,7,12,12,122
LESÃO CORPORAL CULPOSA - OUTRAS,0,0,3,1,0,1,0,0,0,1,0,0,6
LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
Nº DE VÍTIMAS EM LATROCÍNIO,0,0,0,0,0,0,0,0,0,0,0,0,0
TOTAL DE ESTUPRO (4),0,2,1,1,0,1,0,0,0,0,0,1,6
TOTAL DE ROUBO - OUTROS (1),36,22,32,40,33,35,56,32,46,44,37,27,440
ROUBO DE VEÍCULO,13,11,17,7,13,15,23,15,16,17,24,11,182
ROUBO A BANCO,0,0,0,0,0,0,0,0,0,0,0,0,0
ROUBO DE CARGA,2,1,0,0,1,0,0,1,0,1,1,0,7
FURTO - OUTROS,73,68,72,66,62,76,59,82,58,49,69,66,800
FURTO DE VEÍCULO,25,16,25,40,13,25,29,18,34,27,29,15,296
